tweet_text,label
"Health Minister Zweli Mkhize announced on Wednesday that the cumulative number of confirmed COVID19 cases is 311,049. There were 12,757 new infections. The total number of tests conducted to date is 2.278,127.",1
LOCKDOWN Le arn the signs of Coronavirus COVID19 illness and what to do #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #ARSLIV,1
Treatment with interferon2b speeds up recovery of COVID19 patients in exploratory study Science amp research news Frontiers,0
"INTERNATIONAL EXPOSURE #ramaphosamustfall BBC report of Covid hospital in SA. You, Cele and Dlamini Zuma failure is now world news buy instead you thought banning alcohol and tobacco will do it The ANC stinks and your party screwed up for 26 years pathetic comRATS",0
Am selling STC30 and recruiting people to start using it get more information about itGoogle itContact meCallwhatsapp 0728119916Email luckysindane2.comFacebook page ML Sindane Superlife Distributor #coronavirus,1
They will lose votes anyway and lots of them due to incompetence ! COVID has exposed their inability to lead and ability to steal in dire conditions !,0
My brother has tested positive for #COVID19 and has to be admitted in hospital please pray with us,0
Have yall found out where Ta Gwede was going during lockdown? I thought parly is closed.,1
"Fox News, which has been amplifying and encouraging DT in his mission to spread the belief that coronavirus is a hoax, doubled down on Monday night, with primetime hosts telling audiences there is no need for preventive measures like face masks and social distancingHi Fucker",0
"This is really interesting. Difficult to know what to make of unexposed Tcell reactivity to SARSCoV2 epitopes. I'd love to see what this looks like in a cohort of naive HCWs, later exposed to COVID, and if it had any effect on later infection. ",1
Free State COVID19 cases UPDATE as from the 14th of July 2020.#COVID19#StaySafe,1
The words land without expropriation has been replaced with COVID19,1
#coronavirus world,1
Coronavirus South Africa has now recorded 300 000 cases of #Covid19 and 4 453 fatalities. #VOWFMNEWS #CoronaVirusSA,1
"By end of July 2020, we will be over 400K positive cases #COVID19 #SouthAfrica #lockdown #SouthAfricaRemix #vaccine #WHO ",1
Oklahoma Governor Hosted Trumps Rally And Now He Has Coronavirus via,0
When it's time to vote futhi we not forget iCorruption eyenzi amaGovernment amp ANC officials during Covid19.,0
"South Africa's Covid 19 numbers get compared with the UK, US, Italy, Spain etc yet we are in Africa How many of you know the numbers of Zimbabwe, Kenya, Nigeria? Goes to show who owns the media in this country. Black people dont own anything",0
"Mine did this in the beginning of the covid craze, you can still pull her back. Tell her to SHUT IT DOWN! ",0
"Do you know how horrendous you have to be as a government that when some of your members are dying because of a pandemic, the citizens hope that the pandemic wipes the rest of your members out?",0
Papers 707 died of gout not COVID 19!! Dont believe the tricks,0
"There goes Covid19 taking away the UK opportunity... yoh when I say I am exhausted and tired of Corona please understand, I am exhausted!!!",0
Interesting article about the Spanish Flu. I love the quote that ends it any measure before the pandemic that was described as exaggerated is later considered insufficient.,1
So yall are telling me the HPCA still hasnt sent healthcare workers and other hospital staff an sms saying we can order liquor on some secure website? I dont get why we must suffer as though we started this covid virus?,0
Smack bam middle of a pandemic but my uterus insists on being itself,0
Watershed Floridas reported daily cases has now broken NYs per capita peak. Based on 7 day average so not a fluke. Arizona and Louisiana not far behind. Tennessee and Nevada also joining the top 10. Analysis by our FAS team. #COVID19,1
"The NidsCram survey suggests Covid19 has had a much greater impact on employment than expected an estimated 3million jobs lost, and 1.5million employees furloughed, writes . ",0
I Grew #gaintrick #july31 #covid19 #covid19 #modeling Johannesburg,1
BBC News Coronavirus PM promises future independent inquiry Tory promises aren't worth a pitcher full of warm spit.,0
This thing of trying to stigmatize corona is something I dont get. Theres no shame in having it. Its a GLOBAL pandemic?,1
Schools are getting to be a problem to #COVID19 #Covid19 #Newzroom405 #SADTU SA,0
"Covid you killer, you invisible enemy... We see you taking our people",0
This will just continue happening until we are where we were before lockdown Im convinced.,1
People really still be having parties ... under pandemic ... like,0
Trump Claims Biden Could Never Have a Pandemic As Big As His,1
Coronavirus Lego helped me get out of bed,1
Covid19 made you watch soccer the only positive thing about this virus,2
This pandemic has really had a negative impact on our mental stability. In all spheres.,0
"When secret coronavirus contracts are awarded without competition, it's deadly serious George Monbiot ",0
EXCLUSIVE Discovery plans to move patients around SA as pandemic accelerates,0
"Hemp Products Market By Covid19 Impact Analysis, Size, Regional Growth, Major Key Players ",1
Covid19 impact on Industrial Hemp in Agriculture Market Overview and Forecast Report 2020,1
So I stay with two people who tested positive for COVID and my results came back negative. Im so confused because Ive been touching the same surfaces and existing pretty closely to them as well. Yoh this virus is weird. But Im thankful.,2
Since Covid19 l Netflix has been recommending so many End Of The World Movies,1
"Covid hitting way too close to home. With a Sad Heart And Faith In The Heavenly Father, Today I Kneel In Prayer Asking For a Full Recovery Of The Patients With Covid 19 And Lord I'm Asking You To Protect And Cover Those Who Have Not Yet Suffered The Infection.",1
"900 immigration detention staffers have tested positive for COVID19, executives tell Congress ",0
I really hate that even during a Pandemic these political parties are still pushing agendas. Ziphi na inhloni?! Mnk,0
Wow! The farright GOP governor of #Oklahoma Kevin Stitt has #COVID19 ... According to the he has been among the most cavalier about it....Of course he was also at the controversial Trump rally in Tulsa..... #COVID19 #TrumpVirus ...,0
Harris introduces antiracism bill to address disparities in COVID19 crisis,2
Johannesburg Covid19 crisis The storm is upon us Free to read via,0
"As of 15 July 2020, Free State COVID19 data is as followsThere are 344 new cases 126 in Mangaung Metro, 54 in Fezile Dabi, 55 Thabo Mofutsanyana, 62 in Lejweleputswa, 6 in Xhariep and 41 Unknown districts 5 ",1
"Grassroots help for homeless, drug addicts thrives in lockdown S. AfricaRead all here ",1
I miss the groove you guys CoronaVirus IssaPoes,1
Order your hair DM me for Order Your support will be highly appreciated #etvScandal #COVID19 #Enhle #KIERNAN,1
You blaming for COVID19???,1
White House denies it's part of latest attack on Fauci after openly attacking him,0
Shaun101 Lockdown Extension With 101 Episode 10 Tribute To Papers707,1
"Health minister Dr Zweli Mkhize said in a statement on Wednesday evening that the national death toll had reached 4,453.",1
"Ever since vaccination was said to begin in South Africa, cases have suddenly been increasing rapidly...South Africans had refused the vaccine cz we didn't need it... But all of a sudden we are in deep shit and we need it... I smell something here#COVID19 ",1
Bantu people in South Africa are targeted for depopulation by covid19 and Vaccines the sooner we accept that truth we have a better chance of surviving,0
#coronavirus update 1572020 311049 infections 12757 from 147160693 recoveries as at 1574453 deaths 107 from 147Rate of NEW INFECTIONS 4.28Last 3 days13720287796 11554 from 1272014720298292 10496 from 1372015720311049 12757 from 14720,1
Considering that for every 1 increase in unemployment there are at least 20 000 deaths. This conservatively implies 200 000 people will die due to the economic effects of the lockdown. Which would be at least double the expected deaths from COVID19.,0
